C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_039.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_039.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_039.jpg,-0.35,0,0,4.977034
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_190.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_190.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_190.jpg,0,0,0,4.88797
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_352.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_352.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_352.jpg,-0.4,0,0,4.784414
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_487.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_487.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_487.jpg,0,0,0,4.70447
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_652.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_652.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_652.jpg,-0.4,0,0,4.605064
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_794.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_794.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_794.jpg,0,0,0,4.527916
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_22_962.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_22_962.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_22_962.jpg,-0.45,0,0,4.417364
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_214.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_214.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_214.jpg,-1,0,0,4.192051
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_405.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_405.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_405.jpg,-0.3,0,0,4.00618
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_547.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_547.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_547.jpg,0,0,0,3.935948
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_696.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_696.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_696.jpg,0,0,0,3.880778
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_912.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_912.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_912.jpg,0,0,0,3.795645
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_23_985.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_23_985.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_23_985.jpg,0,0,0,3.765153
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_125.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_125.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_125.jpg,0,0.4184691,0,4.407375
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_290.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_290.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_290.jpg,0,0.911003,0,6.070024
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_441.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_441.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_441.jpg,0,1,0,7.892585
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_593.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_593.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_593.jpg,-0.35,0.5445855,0,8.701262
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_725.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_725.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_725.jpg,-0.7,0.1456894,0,8.750225
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_24_876.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_24_876.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_24_876.jpg,0,0,0,8.567502
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_034.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_034.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_034.jpg,-0.4,0,0,8.392905
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_217.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_217.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_217.jpg,0,0,0,8.22505
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_317.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_317.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_317.jpg,0,0,0,8.142451
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_457.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_457.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_457.jpg,0,0,0,8.028212
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_600.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_600.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_600.jpg,0,0,0,7.915646
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_739.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_739.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_739.jpg,-0.35,0,0,7.773175
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_25_883.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_25_883.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_25_883.jpg,0,0,0,7.637557
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_002.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_002.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_002.jpg,-0.3,0,0,7.525009
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_150.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_150.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_150.jpg,0,0,0,7.4119
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_309.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_309.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_309.jpg,-0.4,0,0,7.256223
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_460.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_460.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_460.jpg,0,0,0,7.122847
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_585.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_585.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_585.jpg,0,0,0,7.03583
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_722.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_722.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_722.jpg,-0.35,0,0,6.909339
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_26_866.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_26_866.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_26_866.jpg,-0.7,0,0,6.734749
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_013.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_013.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_013.jpg,0,0,0,6.577484
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_173.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_173.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_173.jpg,-0.4,0,0,6.442107
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_306.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_306.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_306.jpg,-0.7500002,0,0,6.274042
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_449.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_449.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_449.jpg,-1,0,0,6.072686
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_632.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_632.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_632.jpg,0,0,0,5.81323
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_727.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_727.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_727.jpg,0,0,0,5.754739
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_27_864.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_27_864.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_27_864.jpg,-0.35,0,0,5.650973
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_001.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_001.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_001.jpg,0,0,0,5.56178
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_142.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_142.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_142.jpg,0,0,0,5.483772
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_276.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_276.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_276.jpg,0,0,0,5.417808
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_425.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_425.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_425.jpg,0,0,0,5.331091
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_557.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_557.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_557.jpg,0,0.4010305,0,5.830851
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_28_730.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_28_730.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_28_730.jpg,0,0.9146317,0,7.679048
C:\Users\ANU\PycharmProjects\carself\IMG\center_2022_02_28_10_49_29_210.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\left_2022_02_28_10_49_29_210.jpg,C:\Users\ANU\PycharmProjects\carself\IMG\right_2022_02_28_10_49_29_210.jpg,0,0,0,7.478492
